trip_id,train_number,date_trip,stop_sequence,stop_id,stop_name,arrival_th,departure_th,arrival_delay_s,departure_delay_s,arrival_real,departure_real,retard_s,train_status,updated_at,retard_m
,12105,20260702,0,StopPoint:OCETGV INOUI-87113001,Paris Est,09:25:00,09:25:00,0,0,,,0,finished,1776087043,0.0
,12105,20260702,1,StopPoint:OCETGV INOUI-87212027,Strasbourg,11:11:00,11:11:00,0,0,,,0,finished,1776087043,0.0
,12108,20260702,0,StopPoint:OCETGV INOUI-87212027,Strasbourg,14:50:00,14:50:00,0,0,14:50:00,14:50:00,0,active,1776087043,0.0
,12108,20260702,1,StopPoint:OCETGV INOUI-87113001,Paris Est,16:35:00,16:35:00,0,0,16:35:00,16:35:00,0,active,1776087043,0.0
,12118,20260629,0,StopPoint:OCETGV INOUI-87212027,Strasbourg,06:30:00,06:30:00,0,0,,,0,finished,1776087043,0.0
,12118,20260629,1,StopPoint:OCETGV INOUI-87147322,Meuse TGV,07:19:00,07:21:00,0,0,,,0,finished,1776087043,0.0
,12118,20260629,2,StopPoint:OCETGV INOUI-87113001,Paris Est,08:21:00,08:21:00,0,0,,,0,finished,1776087043,0.0
,12124,20260629,0,StopPoint:OCETGV INOUI-87212027,Strasbourg,12:22:00,12:22:00,0,0,,,0,finished,1776087043,0.0
,12124,20260629,1,StopPoint:OCETGV INOUI-87113001,Paris Est,14:07:00,14:07:00,0,0,,,0,finished,1776087043,0.0
,12171,20260731,0,StopPoint:OCETGV INOUI-87113001,Paris Est,18:28:00,18:28:00,0,0,18:28:00,18:28:00,0,upcoming,1776087043,0.0
,12171,20260731,1,StopPoint:OCETGV INOUI-87171009,Reims,19:14:00,19:14:00,0,0,19:14:00,19:14:00,0,upcoming,1776087043,0.0
,12176,20260731,0,StopPoint:OCETGV INOUI-87756056,Nice-Ville,06:57:00,06:57:00,0,0,06:57:00,06:57:00,0,active,1776087043,0.0
,12176,20260731,1,StopPoint:OCETGV INOUI-87757674,Antibes,07:15:00,07:18:00,0,0,07:15:00,07:18:00,0,active,1776087043,0.0
,12176,20260731,2,StopPoint:OCETGV INOUI-87757625,Cannes,07:26:00,07:30:00,0,0,07:26:00,07:30:00,0,active,1776087043,0.0
,12176,20260731,3,StopPoint:OCETGV INOUI-87757526,Saint-Raphaël Valescure,07:51:00,07:54:00,0,0,07:51:00,07:54:00,0,active,1776087043,0.0
,12176,20260731,4,StopPoint:OCETGV INOUI-87755447,Les Arcs - Draguignan,08:08:00,08:11:00,0,0,08:08:00,08:11:00,0,active,1776087043,0.0
,12176,20260731,5,StopPoint:OCETGV INOUI-87755009,Toulon,08:47:00,08:50:00,0,0,08:47:00,08:50:00,0,active,1776087043,0.0
,12176,20260731,6,StopPoint:OCETGV INOUI-87751008,Marseille Saint-Charles,09:31:00,09:45:00,0,0,09:31:00,09:45:00,0,active,1776087043,0.0
,12176,20260731,7,StopPoint:OCETGV INOUI-87319012,Aix-en-Provence TGV,09:56:00,09:59:00,0,0,09:56:00,09:59:00,0,active,1776087043,0.0
,12176,20260731,8,StopPoint:OCETGV INOUI-87318964,Avignon TGV,10:19:00,10:22:00,0,0,10:19:00,10:22:00,0,active,1776087043,0.0
,12176,20260731,9,StopPoint:OCETGV INOUI-87723197,Lyon Part Dieu,11:28:00,11:38:00,0,0,11:28:00,11:38:00,0,active,1776087043,0.0
,12176,20260731,10,StopPoint:OCETGV INOUI-87725689,Mâcon,12:14:00,12:17:00,0,0,12:14:00,12:17:00,0,active,1776087043,0.0
,12176,20260731,11,StopPoint:OCETGV INOUI-87713545,Beaune,13:03:00,13:06:00,0,0,13:03:00,13:06:00,0,active,1776087043,0.0
,12176,20260731,12,StopPoint:OCETGV INOUI-87713040,Dijon,13:26:00,13:38:00,0,0,13:26:00,13:38:00,0,active,1776087043,0.0
,12176,20260731,13,StopPoint:OCETGV INOUI-87300863,Besançon Franche-Comté TGV,14:05:00,14:08:00,0,0,14:05:00,14:08:00,0,active,1776087043,0.0
,12176,20260731,14,StopPoint:OCETGV INOUI-87300822,Belfort - Montbéliard TGV,14:29:00,14:31:00,0,0,14:29:00,14:31:00,0,active,1776087043,0.0
,12176,20260731,15,StopPoint:OCETGV INOUI-87182063,Mulhouse,14:53:00,14:57:00,0,0,14:53:00,14:57:00,0,active,1776087043,0.0
,12176,20260731,16,StopPoint:OCETGV INOUI-87182014,Colmar,15:24:00,15:27:00,0,0,15:24:00,15:27:00,0,active,1776087043,0.0
,12176,20260731,17,StopPoint:OCETGV INOUI-87212027,Strasbourg,15:54:00,15:54:00,0,0,15:54:00,15:54:00,0,active,1776087043,0.0
,12177,20260726,0,StopPoint:OCETGV INOUI-87212027,Strasbourg,13:37:00,13:37:00,0,0,13:37:00,13:37:00,0,active,1776087043,0.0
,12177,20260726,1,StopPoint:OCETGV INOUI-87182014,Colmar,14:03:00,14:06:00,0,0,14:03:00,14:06:00,0,active,1776087043,0.0
,12177,20260726,2,StopPoint:OCETGV INOUI-87182063,Mulhouse,14:37:00,14:41:00,0,0,14:37:00,14:41:00,0,active,1776087043,0.0
,12177,20260726,3,StopPoint:OCETGV INOUI-87300822,Belfort - Montbéliard TGV,15:03:00,15:07:00,0,0,15:03:00,15:07:00,0,active,1776087043,0.0
,12177,20260726,4,StopPoint:OCETGV INOUI-87300863,Besançon Franche-Comté TGV,15:30:00,15:36:00,0,0,15:30:00,15:36:00,0,active,1776087043,0.0
,12177,20260726,5,StopPoint:OCETGV INOUI-87713040,Dijon,16:04:00,16:17:00,0,0,16:04:00,16:17:00,0,active,1776087043,0.0
,12177,20260726,6,StopPoint:OCETGV INOUI-87713545,Beaune,16:37:00,16:40:00,0,0,16:37:00,16:40:00,0,active,1776087043,0.0
,12177,20260726,7,StopPoint:OCETGV INOUI-87723197,Lyon Part Dieu,17:59:00,18:06:00,0,0,17:59:00,18:06:00,0,active,1776087043,0.0
,12177,20260726,8,StopPoint:OCETGV INOUI-87318964,Avignon TGV,19:08:00,19:11:00,0,0,19:08:00,19:11:00,0,active,1776087043,0.0
,12177,20260726,9,StopPoint:OCETGV INOUI-87319012,Aix-en-Provence TGV,19:30:00,19:33:00,0,0,19:30:00,19:33:00,0,active,1776087043,0.0
,12177,20260726,10,StopPoint:OCETGV INOUI-87751008,Marseille Saint-Charles,19:45:00,20:01:00,0,0,19:45:00,20:01:00,0,active,1776087043,0.0
,12177,20260726,11,StopPoint:OCETGV INOUI-87755009,Toulon,20:44:00,20:48:00,0,0,20:44:00,20:48:00,0,active,1776087043,0.0
,12177,20260726,12,StopPoint:OCETGV INOUI-87755447,Les Arcs - Draguignan,21:26:00,21:29:00,0,0,21:26:00,21:29:00,0,active,1776087043,0.0
,12177,20260726,13,StopPoint:OCETGV INOUI-87757526,Saint-Raphaël Valescure,21:43:00,21:46:00,0,0,21:43:00,21:46:00,0,active,1776087043,0.0
,12177,20260726,14,StopPoint:OCETGV INOUI-87757625,Cannes,22:10:00,22:14:00,0,0,22:10:00,22:14:00,0,active,1776087043,0.0
,12177,20260726,15,StopPoint:OCETGV INOUI-87757674,Antibes,22:22:00,22:25:00,0,0,22:22:00,22:25:00,0,active,1776087043,0.0
,12177,20260726,16,StopPoint:OCETGV INOUI-87756056,Nice-Ville,22:43:00,22:43:00,0,0,22:43:00,22:43:00,0,active,1776087043,0.0
,12179,20260731,0,StopPoint:OCETGV INOUI-87212027,Strasbourg,09:04:00,09:04:00,0,0,,,0,finished,1776087043,0.0
,12179,20260731,1,StopPoint:OCETGV INOUI-87182063,Mulhouse,09:53:00,09:56:00,0,0,,,0,finished,1776087043,0.0
,12179,20260731,2,StopPoint:OCETGV INOUI-87300822,Belfort - Montbéliard TGV,10:19:00,10:21:00,0,0,,,0,finished,1776087043,0.0
,12179,20260731,3,StopPoint:OCETGV INOUI-87300863,Besançon Franche-Comté TGV,10:41:00,10:44:00,0,0,,,0,finished,1776087043,0.0
,12179,20260731,4,StopPoint:OCETGV INOUI-87713040,Dijon,11:11:00,11:21:00,0,0,,,0,finished,1776087043,0.0
,12179,20260731,5,StopPoint:OCETGV INOUI-87725689,Mâcon,12:19:00,12:22:00,0,0,,,0,finished,1776087043,0.0
,12179,20260731,6,StopPoint:OCETGV INOUI-87723197,Lyon Part Dieu,12:59:00,13:10:00,0,0,,,0,finished,1776087043,0.0
,12179,20260731,7,StopPoint:OCETGV INOUI-87763029,Valence TGV Rhône-Alpes Sud,13:45:00,13:51:00,0,0,,,0,finished,1776087043,0.0
,12179,20260731,8,StopPoint:OCETGV INOUI-87318964,Avignon TGV,14:26:00,14:29:00,0,0,,,0,finished,1776087043,0.0
,12179,20260731,9,StopPoint:OCETGV INOUI-87319012,Aix-en-Provence TGV,14:49:00,14:52:00,0,0,,,0,finished,1776087043,0.0
,12179,20260731,10,StopPoint:OCETGV INOUI-87751008,Marseille Saint-Charles,15:04:00,15:04:00,0,0,,,0,finished,1776087043,0.0
,12181,20260731,0,StopPoint:OCETGV INOUI-87212027,Strasbourg,06:47:00,06:47:00,0,0,,,0,finished,1776087043,0.0
,12181,20260731,1,StopPoint:OCETGV INOUI-87182014,Colmar,07:13:00,07:16:00,0,0,,,0,finished,1776087043,0.0
,12181,20260731,2,StopPoint:OCETGV INOUI-87182063,Mulhouse,07:48:00,07:52:00,0,0,,,0,finished,1776087043,0.0
,12181,20260731,3,StopPoint:OCETGV INOUI-87300822,Belfort - Montbéliard TGV,08:15:00,08:18:00,0,0,,,0,finished,1776087043,0.0
,12181,20260731,4,StopPoint:OCETGV INOUI-87300863,Besançon Franche-Comté TGV,08:39:00,08:42:00,0,0,,,0,finished,1776087043,0.0
,12181,20260731,5,StopPoint:OCETGV INOUI-87713040,Dijon,09:09:00,09:21:00,0,0,,,0,finished,1776087043,0.0
,12181,20260731,6,StopPoint:OCETGV INOUI-87725002,Chalon-sur-Saône,09:54:00,09:57:00,0,0,,,0,finished,1776087043,0.0
,12181,20260731,7,StopPoint:OCETGV INOUI-87723197,Lyon Part Dieu,10:59:00,11:05:00,0,0,,,0,finished,1776087043,0.0
,12181,20260731,8,StopPoint:OCETGV INOUI-87775007,Nîmes Centre,12:22:00,12:25:00,0,0,,,0,finished,1776087043,0.0
,12181,20260731,9,StopPoint:OCETGV INOUI-87773002,Montpellier Saint-Roch,12:52:00,12:52:00,0,0,,,0,finished,1776087043,0.0
,12182,20260731,0,StopPoint:OCETGV INOUI-87751008,Marseille Saint-Charles,15:56:00,15:56:00,0,0,15:56:00,15:56:00,0,upcoming,1776087043,0.0
,12182,20260731,1,StopPoint:OCETGV INOUI-87319012,Aix-en-Provence TGV,16:07:00,16:10:00,0,0,16:07:00,16:10:00,0,upcoming,1776087043,0.0
,12182,20260731,2,StopPoint:OCETGV INOUI-87318964,Avignon TGV,16:30:00,16:33:00,0,0,16:30:00,16:33:00,0,upcoming,1776087043,0.0
,12182,20260731,3,StopPoint:OCETGV INOUI-87763029,Valence TGV Rhône-Alpes Sud,17:09:00,17:14:00,0,0,17:09:00,17:14:00,0,upcoming,1776087043,0.0
,12182,20260731,4,StopPoint:OCETGV INOUI-87723197,Lyon Part Dieu,17:51:00,18:00:00,0,0,17:51:00,18:00:00,0,upcoming,1776087043,0.0
,12182,20260731,5,StopPoint:OCETGV INOUI-87725002,Chalon-sur-Saône,19:03:00,19:06:00,0,0,19:03:00,19:06:00,0,upcoming,1776087043,0.0
,12182,20260731,6,StopPoint:OCETGV INOUI-87713040,Dijon,19:40:00,19:50:00,0,0,19:40:00,19:50:00,0,upcoming,1776087043,0.0
,12182,20260731,7,StopPoint:OCETGV INOUI-87300863,Besançon Franche-Comté TGV,20:17:00,20:20:00,0,0,20:17:00,20:20:00,0,upcoming,1776087043,0.0
,12182,20260731,8,StopPoint:OCETGV INOUI-87300822,Belfort - Montbéliard TGV,20:41:00,20:46:00,0,0,20:41:00,20:46:00,0,upcoming,1776087043,0.0
,12182,20260731,9,StopPoint:OCETGV INOUI-87182063,Mulhouse,21:08:00,21:12:00,0,0,21:08:00,21:12:00,0,upcoming,1776087043,0.0
,12182,20260731,10,StopPoint:OCETGV INOUI-87212027,Strasbourg,22:07:00,22:07:00,0,0,22:07:00,22:07:00,0,upcoming,1776087043,0.0
,12183,20260731,0,StopPoint:OCETGV INOUI-87751008,Marseille Saint-Charles,08:12:00,08:12:00,0,0,,,0,finished,1776087043,0.0
,12183,20260731,1,StopPoint:OCETGV INOUI-87319012,Aix-en-Provence TGV,08:23:00,08:26:00,0,0,,,0,finished,1776087043,0.0
,12183,20260731,2,StopPoint:OCETGV INOUI-87318964,Avignon TGV,08:46:00,08:49:00,0,0,,,0,finished,1776087043,0.0
,12183,20260731,3,StopPoint:OCETGV INOUI-87723197,Lyon Part Dieu,09:54:00,10:01:00,0,0,,,0,finished,1776087043,0.0
,12183,20260731,4,StopPoint:OCETGV INOUI-87725002,Chalon-sur-Saône,11:03:00,11:06:00,0,0,,,0,finished,1776087043,0.0
,12183,20260731,5,StopPoint:OCETGV INOUI-87300863,Besançon Franche-Comté TGV,12:01:00,12:03:00,0,0,,,0,finished,1776087043,0.0
,12183,20260731,6,StopPoint:OCETGV INOUI-87300822,Belfort - Montbéliard TGV,12:24:00,12:27:00,0,0,,,0,finished,1776087043,0.0
,12183,20260731,7,StopPoint:OCETGV INOUI-87182063,Mulhouse,12:50:00,12:54:00,0,0,,,0,finished,1776087043,0.0
,12183,20260731,8,StopPoint:OCETGV INOUI-87212027,Strasbourg,13:43:00,13:43:00,0,0,,,0,finished,1776087043,0.0
,12184,20260731,0,StopPoint:OCETGV INOUI-87773002,Montpellier Saint-Roch,13:57:00,13:57:00,0,0,13:57:00,13:57:00,0,active,1776087043,0.0
,12184,20260731,1,StopPoint:OCETGV INOUI-87775007,Nîmes Centre,14:23:00,14:27:00,0,0,14:23:00,14:27:00,0,active,1776087043,0.0
,12184,20260731,2,StopPoint:OCETGV INOUI-87763029,Valence TGV Rhône-Alpes Sud,15:09:00,15:14:00,0,0,15:09:00,15:14:00,0,active,1776087043,0.0
,12184,20260731,3,StopPoint:OCETGV INOUI-87723197,Lyon Part Dieu,15:50:00,16:01:00,0,0,15:50:00,16:01:00,0,active,1776087043,0.0
,12184,20260731,4,StopPoint:OCETGV INOUI-87725689,Mâcon,16:38:00,16:41:00,0,0,16:38:00,16:41:00,0,active,1776087043,0.0
,12184,20260731,5,StopPoint:OCETGV INOUI-87713040,Dijon,17:40:00,17:50:00,0,0,17:40:00,17:50:00,0,active,1776087043,0.0
,12184,20260731,6,StopPoint:OCETGV INOUI-87300863,Besançon Franche-Comté TGV,18:17:00,18:22:00,0,0,18:17:00,18:22:00,0,active,1776087043,0.0
,12184,20260731,7,StopPoint:OCETGV INOUI-87300822,Belfort - Montbéliard TGV,18:44:00,18:47:00,0,0,18:44:00,18:47:00,0,active,1776087043,0.0
,12184,20260731,8,StopPoint:OCETGV INOUI-87182063,Mulhouse,19:09:00,19:12:00,0,0,19:09:00,19:12:00,0,active,1776087043,0.0
,12184,20260731,9,StopPoint:OCETGV INOUI-87182014,Colmar,19:41:00,19:44:00,0,0,19:41:00,19:44:00,0,active,1776087043,0.0
,12184,20260731,10,StopPoint:OCETGV INOUI-87212027,Strasbourg,20:13:00,20:21:00,0,0,20:13:00,20:21:00,0,active,1776087043,0.0
,12184,20260731,11,StopPoint:OCETGV INOUI-87192039,Metz,21:09:00,21:09:00,0,0,21:09:00,21:09:00,0,active,1776087043,0.0
,2350,20260702,0,StopPoint:OCETGV INOUI-87182014,Colmar,06:38:00,06:38:00,0,0,,,0,finished,1776087043,0.0
,2350,20260702,1,StopPoint:OCETGV INOUI-87214056,Sélestat,06:49:00,06:52:00,0,0,,,0,finished,1776087043,0.0
,2350,20260702,2,StopPoint:OCETGV INOUI-87212027,Strasbourg,07:13:00,07:19:00,0,0,,,0,finished,1776087043,0.0
,2350,20260702,3,StopPoint:OCETGV INOUI-87142109,Lorraine TGV,07:56:00,07:59:00,0,0,,,0,finished,1776087043,0.0
,2350,20260702,4,StopPoint:OCETGV INOUI-87113001,Paris Est,09:16:00,09:16:00,0,0,,,0,finished,1776087043,0.0
,2356,20260710,0,StopPoint:OCETGV INOUI-87182014,Colmar,10:01:00,10:01:00,0,0,,,0,finished,1776087043,0.0
,2356,20260710,1,StopPoint:OCETGV INOUI-87212027,Strasbourg,10:31:00,10:49:00,0,0,,,0,finished,1776087043,0.0
,2356,20260710,2,StopPoint:OCETGV INOUI-87113001,Paris Est,12:35:00,12:35:00,0,0,,,0,finished,1776087043,0.0
,2358,20260702,0,StopPoint:OCETGV INOUI-87182014,Colmar,14:16:00,14:16:00,0,0,14:16:00,14:16:00,0,active,1776087043,0.0
,2358,20260702,1,StopPoint:OCETGV INOUI-87212027,Strasbourg,14:43:00,14:50:00,0,0,14:43:00,14:50:00,0,active,1776087043,0.0
,2358,20260702,2,StopPoint:OCETGV INOUI-87113001,Paris Est,16:35:00,16:35:00,0,0,16:35:00,16:35:00,0,active,1776087043,0.0
,2362,20260731,0,StopPoint:OCETGV INOUI-87182014,Colmar,16:45:00,16:45:00,0,0,16:45:00,16:45:00,0,upcoming,1776087043,0.0
,2362,20260731,1,StopPoint:OCETGV INOUI-87212027,Strasbourg,17:12:00,17:19:00,0,0,17:12:00,17:19:00,0,upcoming,1776087043,0.0
,2362,20260731,2,StopPoint:OCETGV INOUI-87113001,Paris Est,19:05:00,19:05:00,0,0,19:05:00,19:05:00,0,upcoming,1776087043,0.0
,2363,20260731,0,StopPoint:OCETGV INOUI-87113001,Paris Est,07:16:00,07:16:00,0,0,,,0,finished,1776087043,0.0
,2363,20260731,1,StopPoint:OCETGV INOUI-87212027,Strasbourg,09:02:00,09:13:00,0,0,,,0,finished,1776087043,0.0
,2363,20260731,2,StopPoint:OCETGV INOUI-87182014,Colmar,09:42:00,09:42:00,0,0,,,0,finished,1776087043,0.0
,2365,20260702,0,StopPoint:OCETGV INOUI-87113001,Paris Est,09:25:00,09:25:00,0,0,,,0,finished,1776087043,0.0
,2365,20260702,1,StopPoint:OCETGV INOUI-87212027,Strasbourg,11:11:00,11:17:00,0,0,,,0,finished,1776087043,0.0
,2365,20260702,2,StopPoint:OCETGV INOUI-87182014,Colmar,11:45:00,11:45:00,0,0,,,0,finished,1776087043,0.0
,2369,20260731,0,StopPoint:OCETGV INOUI-87113001,Paris Est,13:52:00,13:52:00,0,0,13:52:00,13:52:00,0,active,1776087043,0.0
,2369,20260731,1,StopPoint:OCETGV INOUI-87212027,Strasbourg,15:38:00,15:56:00,0,0,15:38:00,15:56:00,0,active,1776087043,0.0
,2369,20260731,2,StopPoint:OCETGV INOUI-87182014,Colmar,16:28:00,16:28:00,0,0,16:28:00,16:28:00,0,active,1776087043,0.0
,2377,20260726,0,StopPoint:OCETGV INOUI-87113001,Paris Est,18:55:00,18:55:00,0,0,18:55:00,18:55:00,0,upcoming,1776087043,0.0
,2377,20260726,1,StopPoint:OCETGV INOUI-87212027,Strasbourg,20:40:00,20:47:00,0,0,20:40:00,20:47:00,0,upcoming,1776087043,0.0
,2377,20260726,2,StopPoint:OCETGV INOUI-87214056,Sélestat,21:06:00,21:09:00,0,0,21:06:00,21:09:00,0,upcoming,1776087043,0.0
,2377,20260726,3,StopPoint:OCETGV INOUI-87182014,Colmar,21:20:00,21:20:00,0,0,21:20:00,21:20:00,0,upcoming,1776087043,0.0
,2404,20260703,0,StopPoint:OCETGV INOUI-87212027,Strasbourg,06:30:00,06:30:00,0,0,,,0,finished,1776087043,0.0
,2404,20260703,1,StopPoint:OCETGV INOUI-87147322,Meuse TGV,07:19:00,07:21:00,0,0,,,0,finished,1776087043,0.0
,2404,20260703,2,StopPoint:OCETGV INOUI-87113001,Paris Est,08:21:00,08:21:00,0,0,,,0,finished,1776087043,0.0
,2406,20260727,0,StopPoint:OCETGV INOUI-87212027,Strasbourg,10:31:00,10:31:00,0,0,,,0,finished,1776087043,0.0
,2406,20260727,1,StopPoint:OCETGV INOUI-87113001,Paris Est,12:16:00,12:16:00,0,0,,,0,finished,1776087043,0.0
,2407,20260731,0,StopPoint:OCETGV INOUI-87113001,Paris Est,07:58:00,07:58:00,0,0,,,0,finished,1776087043,0.0
,2407,20260731,1,StopPoint:OCETGV INOUI-87171926,Champagne-Ardenne TGV,08:38:00,08:41:00,0,0,,,0,finished,1776087043,0.0
,2407,20260731,2,StopPoint:OCETGV INOUI-87147322,Meuse TGV,09:05:00,09:08:00,0,0,,,0,finished,1776087043,0.0
,2407,20260731,3,StopPoint:OCETGV INOUI-87212027,Strasbourg,09:59:00,09:59:00,0,0,,,0,finished,1776087043,0.0
,2409,20260703,0,StopPoint:OCETGV INOUI-87113001,Paris Est,10:13:00,10:13:00,0,0,,,0,finished,1776087043,0.0
,2409,20260703,1,StopPoint:OCETGV INOUI-87212027,Strasbourg,11:59:00,11:59:00,0,0,,,0,finished,1776087043,0.0
,2421,20260731,0,StopPoint:OCETGV INOUI-87113001,Paris Est,12:46:00,12:46:00,0,0,,,0,finished,1776087043,0.0
,2421,20260731,1,StopPoint:OCETGV INOUI-87171926,Champagne-Ardenne TGV,13:26:00,13:29:00,0,0,,,0,finished,1776087043,0.0
,2421,20260731,2,StopPoint:OCETGV INOUI-87212027,Strasbourg,14:40:00,14:40:00,0,0,,,0,finished,1776087043,0.0
,2440,20260726,0,StopPoint:OCETGV INOUI-87212027,Strasbourg,15:44:00,15:44:00,0,0,15:44:00,15:44:00,0,upcoming,1776087043,0.0
,2440,20260726,1,StopPoint:OCETGV INOUI-87113001,Paris Est,17:37:00,17:37:00,0,0,17:37:00,17:37:00,0,upcoming,1776087043,0.0
,2454,20260702,0,StopPoint:OCETGV INOUI-87212027,Strasbourg,18:23:00,18:23:00,0,0,18:23:00,18:23:00,0,upcoming,1776087043,0.0
,2454,20260702,1,StopPoint:OCETGV INOUI-87171926,Champagne-Ardenne TGV,19:31:00,19:34:00,0,0,19:31:00,19:34:00,0,upcoming,1776087043,0.0
,2454,20260702,2,StopPoint:OCETGV INOUI-87113001,Paris Est,20:16:00,20:16:00,0,0,20:16:00,20:16:00,0,upcoming,1776087043,0.0
,2465,20260731,0,StopPoint:OCETGV INOUI-87113001,Paris Est,20:25:00,20:25:00,0,0,20:25:00,20:25:00,0,upcoming,1776087043,0.0
,2465,20260731,1,StopPoint:OCETGV INOUI-87147322,Meuse TGV,21:25:00,21:28:00,0,0,21:25:00,21:28:00,0,upcoming,1776087043,0.0
,2465,20260731,2,StopPoint:OCETGV INOUI-87142109,Lorraine TGV,21:46:00,21:49:00,0,0,21:46:00,21:49:00,0,upcoming,1776087043,0.0
,2465,20260731,3,StopPoint:OCETGV INOUI-87212027,Strasbourg,22:25:00,22:25:00,0,0,22:25:00,22:25:00,0,upcoming,1776087043,0.0
,2501,20260731,0,StopPoint:OCETGV INOUI-87113001,Paris Est,07:06:00,07:06:00,0,0,,,0,finished,1776087043,0.0
,2501,20260731,1,StopPoint:OCETGV INOUI-87171926,Champagne-Ardenne TGV,07:45:00,07:48:00,0,0,,,0,finished,1776087043,0.0
,2501,20260731,2,StopPoint:OCETGV INOUI-87141002,Nancy,08:44:00,08:44:00,0,0,,,0,finished,1776087043,0.0
,2507,20260703,0,StopPoint:OCETGV INOUI-87113001,Paris Est,11:04:00,11:04:00,0,0,,,0,finished,1776087043,0.0
,2507,20260703,1,StopPoint:OCETGV INOUI-87141002,Nancy,12:36:00,12:36:00,0,0,,,0,finished,1776087043,0.0
,2509,20260730,0,StopPoint:OCETGV INOUI-87113001,Paris Est,13:58:00,13:58:00,0,0,13:58:00,13:58:00,0,active,1776087043,0.0
,2509,20260730,1,StopPoint:OCETGV INOUI-87171926,Champagne-Ardenne TGV,14:38:00,14:41:00,0,0,14:38:00,14:41:00,0,active,1776087043,0.0
,2509,20260730,2,StopPoint:OCETGV INOUI-87147322,Meuse TGV,15:05:00,15:09:00,0,0,15:05:00,15:09:00,0,active,1776087043,0.0
,2509,20260730,3,StopPoint:OCETGV INOUI-87141002,Nancy,15:44:00,15:44:00,0,0,15:44:00,15:44:00,0,active,1776087043,0.0
,2513,20260705,0,StopPoint:OCETGV INOUI-87113001,Paris Est,16:07:00,16:07:00,0,0,16:07:00,16:07:00,0,upcoming,1776087043,0.0
,2513,20260705,1,StopPoint:OCETGV INOUI-87171926,Champagne-Ardenne TGV,16:46:00,16:49:00,0,0,16:46:00,16:49:00,0,upcoming,1776087043,0.0
,2513,20260705,2,StopPoint:OCETGV INOUI-87141002,Nancy,17:44:00,17:44:00,0,0,17:44:00,17:44:00,0,upcoming,1776087043,0.0
,2515,20260702,0,StopPoint:OCETGV INOUI-87113001,Paris Est,17:13:00,17:13:00,0,0,17:13:00,17:13:00,0,upcoming,1776087043,0.0
,2515,20260702,1,StopPoint:OCETGV INOUI-87141002,Nancy,18:44:00,18:44:00,0,0,18:44:00,18:44:00,0,upcoming,1776087043,0.0
,2530,20260727,0,StopPoint:OCETGV INOUI-87141002,Nancy,06:12:00,06:12:00,0,0,,,0,finished,1776087043,0.0
,2530,20260727,1,StopPoint:OCETGV INOUI-87113001,Paris Est,07:46:00,07:46:00,0,0,,,0,finished,1776087043,0.0
,2536,20260731,0,StopPoint:OCETGV INOUI-87141002,Nancy,10:11:00,10:11:00,0,0,,,0,finished,1776087043,0.0
,2536,20260731,1,StopPoint:OCETGV INOUI-87171926,Champagne-Ardenne TGV,11:04:00,11:07:00,0,0,,,0,finished,1776087043,0.0
,2536,20260731,2,StopPoint:OCETGV INOUI-87113001,Paris Est,11:48:00,11:48:00,0,0,,,0,finished,1776087043,0.0
,2540,20260703,0,StopPoint:OCETGV INOUI-87141002,Nancy,13:11:00,13:11:00,0,0,,,0,finished,1776087043,0.0
,2540,20260703,1,StopPoint:OCETGV INOUI-87147322,Meuse TGV,13:45:00,13:48:00,0,0,,,0,finished,1776087043,0.0
,2540,20260703,2,StopPoint:OCETGV INOUI-87113001,Paris Est,14:48:00,14:48:00,0,0,,,0,finished,1776087043,0.0
,2542,20260730,0,StopPoint:OCETGV INOUI-87141002,Nancy,16:24:00,16:24:00,0,0,16:24:00,16:24:00,0,upcoming,1776087043,0.0
,2542,20260730,1,StopPoint:OCETGV INOUI-87171926,Champagne-Ardenne TGV,17:17:00,17:20:00,0,0,17:17:00,17:20:00,0,upcoming,1776087043,0.0
,2542,20260730,2,StopPoint:OCETGV INOUI-87113001,Paris Est,18:01:00,18:01:00,0,0,18:01:00,18:01:00,0,upcoming,1776087043,0.0
,2548,20260731,0,StopPoint:OCETGV INOUI-87141002,Nancy,18:11:00,18:11:00,0,0,18:11:00,18:11:00,0,upcoming,1776087043,0.0
,2548,20260731,1,StopPoint:OCETGV INOUI-87147322,Meuse TGV,18:45:00,18:48:00,0,0,18:45:00,18:48:00,0,upcoming,1776087043,0.0
,2548,20260731,2,StopPoint:OCETGV INOUI-87113001,Paris Est,19:50:00,19:50:00,0,0,19:50:00,19:50:00,0,upcoming,1776087043,0.0
,2552,20260731,0,StopPoint:OCETGV INOUI-87141002,Nancy,19:43:00,19:43:00,0,0,19:43:00,19:43:00,0,upcoming,1776087043,0.0
,2552,20260731,1,StopPoint:OCETGV INOUI-87171926,Champagne-Ardenne TGV,20:37:00,20:40:00,0,0,20:37:00,20:40:00,0,upcoming,1776087043,0.0
,2552,20260731,2,StopPoint:OCETGV INOUI-87113001,Paris Est,21:20:00,21:20:00,0,0,21:20:00,21:20:00,0,upcoming,1776087043,0.0
,2571,20260424,0,StopPoint:OCETGV INOUI-87113001,Paris Est,09:11:00,09:11:00,0,0,,,0,finished,1776087043,0.0
,2571,20260424,1,StopPoint:OCETGV INOUI-87171926,Champagne-Ardenne TGV,09:51:00,09:54:00,0,0,,,0,finished,1776087043,0.0
